Date,SP500_ret,VIX,FEDFUNDS_d,CPI_yoy,UNRATE_d,M2_yoy,SENTIMENT_d,OIL_ret,GS10_d
2001-01-31,0.6519869980167188,0.4923933242400296,-2.222093766357944,0.6569727954768202,0.44749264120727744,0.037062178898922785,-0.8353991086814929,0.6025199180746394,-0.35722714595400373
2001-02-28,-2.3045195190809524,1.2080665670364508,-2.5984160977572746,0.549731764791962,-0.0010382659888799987,0.14728997841373026,-0.9278289754891277,-0.4512381908083013,-0.2644994145121373
2001-03-31,-1.6161674138395627,1.236892447089719,-0.9318457729888187,0.24390191345953166,0.1484720364098385,0.25802030785362623,0.2275443596062933,-0.36903334198423393,-0.9599574003261478
2001-04-30,1.55457910770811,0.9057578782315958,-2.705936763871366,0.3757494008424248,0.14847203640983983,0.27513396166279597,-0.6967543084700408,0.6790159106936554,1.1727804228368253
2001-05-31,-0.002489088537582431,0.5710401313436291,-3.1360194283277427,0.5685596341000947,-0.1505485683875998,0.3244462202748592,0.8514459605578162,-0.06122261477350702,1.1727804228368253
2001-06-30,-0.689909872651154,0.08351349500005387,-1.2544077713310964,0.3621644330530791,0.2979823388085583,0.4283421476581375,0.1582219595005656,-0.7137545667998025,-0.49631874311680335
2001-07-31,-0.3611044418984174,0.4404693465968153,-1.0393664391029105,0.09797859679917377,0.1484720364098385,0.4753131612594009,-0.026637774114697275,0.08288689692923744,-0.17177168307026677
2001-08-31,-1.613842848466724,0.8428136486816085,-0.6092837746465336,0.09797859679917377,0.4474926412072781,0.48900692173747273,-0.18839004102805967,-0.04930067329831352,-1.2381405946517552
2001-09-30,-2.0430604689242635,1.5448898637469308,-3.0822590952706967,0.025671400250047216,0.1484720364098385,0.8031067376143072,-2.221847110795994,-1.217485111400656,-1.0990489974889475
2001-10-31,0.28800802638041345,1.6859107888637275,-3.0822590952706945,-0.23405698306278666,0.4474926412072768,0.6775585742377792,0.2275443596062933,-0.9597563687416185,-0.7281380717214777
2001-11-30,1.5201816810406592,0.7173228074574534,-2.114573100243852,-0.3644982894575354,0.2979823388085583,0.8120233621247035,0.29686675971201765,-0.8230270829184106,0.3845947055809441
2001-12-31,0.053261535852226254,0.7125663977641755,-1.4156887705022376,-0.5270478881324291,0.2979823388085583,0.8267934505007505,1.1518430276826241,0.20234292544685373,2.0536938715345725
2002-01-31,-0.47174947932588646,0.3701701901260186,-0.4480027754753924,-0.7550498188861287,-0.0010382659888799987,0.6763805165947114,0.9900907607692683,-0.14840902263227632,-0.21813554879119998
2002-02-28,-0.5912121065306473,0.43653631027114476,0.08960055509507846,-0.7883394072254722,-0.0010382659888799987,0.6212072213221229,-0.5118945748547746,0.8904545284103561,-0.589046474558674
2002-03-31,0.69784027066633,-0.17457742156771697,-0.01792011101901573,-0.6616930013389661,-0.0010382659888799987,0.4078169257580471,1.1749504943845344,1.678195125073195,1.7291468114880362
2002-04-30,-1.5489898269847038,0.47820876760799874,0.14336088815212553,-0.5044999644224007,0.2979823388085583,0.12271748122461128,-0.6043244416624094,0.35113680455633933,-0.3108632802330705
2002-05-31,-0.3232613769963748,0.21703138090489726,0.035840222038031354,-0.7299244614740333,-0.1505485683875998,0.23839350362680842,0.9207683606635438,-0.7159870164758128,-0.21813554879119998
2002-06-30,-1.816213254425782,0.8968510350803368,0.035840222038031354,-0.8258839638671537,-0.0010382659888799987,0.1523941350845305,-1.0202588422967591,0.47106080131900535,-1.0526851317680184
2002-07-31,-1.9762698719508187,1.55374644777493,-0.07168044407606282,-0.6042390579676076,-0.0010382659888799987,0.19540093321089014,-0.974043908892945,0.04697501780872217,-1.2845044603726843
2002-08-31,-0.007181283645800988,1.6071808888135142,0.08960055509507846,-0.44664342825269304,-0.15054856838759847,0.21946651660842664,-0.09596017422042495,0.611664840806268,-1.794506983302966
2002-09-30,-2.750204478336722,2.161082467474812,0.08960055509507846,-0.5760647466249587,-0.0010382659888799987,-0.15655903083459044,-0.3270348412395085,0.47060853497530314,-1.794506983302962
2002-10-31,1.7557897358739167,1.4739307064190685,0.035840222038031354,-0.2903256009408727,-0.0010382659888799987,0.06695067859718694,-1.2513335093158426,-1.1236999121358457,0.33823083986000885
2002-11-30,1.1365331630194213,1.1218460854104209,-2.168333433300897,-0.16368158492793936,0.2979823388085583,0.08386282247804153,0.8514459605578194,-0.13794222387146687,0.5236863027437458
2002-12-31,-1.5228905157819579,1.2349139830605225,-0.5017631085324394,-0.036894790993907765,0.1484720364098385,-0.05287647884824185,0.5972638268368256,1.3510208106540638,-0.07904395162839624
2003-01-31,-0.7451039401391584,1.4766581416752742,0.035840222038031354,0.11809346026652547,-0.30005887078631827,-0.010367989649994509,-0.9740439088929417,0.6247983259078542,0.1064115112553366
2003-02-28,-0.504581782916461,1.3331451310834417,0.14336088815212553,0.33538504261579033,0.14847203640983983,0.008476675697659648,-0.5581095082585921,0.8230296226177359,-0.6817742060005425
2003-03-31,0.07082554760139906,1.2868855310435559,-0.01792011101901573,0.2678077508952329,-0.0010382659888799987,0.03766639029034463,-0.511894574854778,-1.5645294227628854,-0.40359101167493694
2003-04-30,1.6431360928262089,0.3862403114351459,0.08960055509507846,-0.20751645100651767,0.1484720364098385,0.1791770994721373,1.9606043622494198,-1.6663552483987552,0.7091417656274827
2003-05-31,1.004276539320829,0.14379471898875779,0.035840222038031354,-0.3646234631943725,0.1484720364098385,0.2997848530791417,1.429132628105525,1.1214113267666603,-1.794506983302964
2003-06-30,0.13714207328480038,0.15105925563859618,-0.17920111019015697,-0.33408013549194043,0.2979823388085583,0.3373964101242741,-0.5350020415566817,0.15055806904114538,-1.0990489974889497
2003-07-31,0.24635876349976416,0.14670276989820544,-1.0931267721599562,-0.27437389434876913,-0.15054856838759847,0.3402110521519829,0.29686675971201765,0.09277466381690186,3.027335051674193
2003-08-31,0.2829951126911822,0.018882259887755878,0.14336088815212553,-0.18462432311448362,-0.1505485683875998,0.38603248139848517,-0.3501423079414188,0.32377423189370613,2.1927854686973784
2003-09-30,-0.3886187818192706,0.5810308782890183,-0.07168044407606282,-0.09390117475141573,-0.0010382659888799987,0.18755740489085704,-0.35014230794141554,-0.8114011608942032,-0.8208658031633482
2003-10-31,1.0914380952452718,-0.3945139692114053,0.035840222038031354,-0.28198556612449127,-0.15054856838759847,-0.02561209984795288,0.4586190266253735,-0.01617877935121995,0.10641151125534072
2003-11-30,0.04327529423135133,-0.35607285656971177,-0.01792011101901573,-0.3454870047717599,-0.30005887078631827,-0.20377896406308435,0.9669832940673612,0.3060766710523026,0.06004764553440338
2003-12-31,1.0014138762652833,-0.030190956336653113,-0.07168044407606282,-0.2857537204689307,-0.15054856838759847,-0.29181528904977116,-0.23460497443187706,0.6091425806075724,-0.12540781734933357
2004-01-31,0.2697463419764291,-0.30277627857462786,0.14336088815212553,-0.29073940551608946,-0.0010382659888799987,-0.3862063646353462,2.607613429902853,0.15086998502112803,-0.5426826088377366
2004-02-29,0.15694032052177045,-0.6812305901670255,0.08960055509507846,-0.4796389402692596,-0.1505485683875998,-0.3792857113026149,-2.1525247106902663,0.7475462588543667,-0.3108632802330705
2004-03-31,-0.4897717267380486,-0.2841029626681294,-0.01792011101901573,-0.45077399342521063,0.2979823388085583,-0.3256492526875679,0.34308169311583175,-0.11685868736908803,-1.1454128632098848
2004-04-30,-0.4996908855529775,-0.2089690818764783,0.035840222038031354,-0.14184384571671738,-0.30005887078631827,-0.31827255111087055,-0.35014230794141554,0.3625267017304909,2.4246047973020466
2004-05-31,0.1541388680441653,-0.50208556384377,0.035840222038031354,0.1965431969905785,-0.0010382659888799987,-0.26877448349433997,-0.9047215087872174,0.5879397424946505,1.7291468114880362
2004-06-30,0.28556475739405907,-0.7224081346573575,0.1971212212091726,0.34746296108414476,-0.0010382659888799987,-0.3971856752516672,1.267380361192166,-0.748973945715461,0.0600476455344075
2004-07-31,-0.9053686522900403,-0.5351702118599448,1.272327882350113,0.21992517477341578,-0.15054856838759847,-0.5219367503213627,0.27375929301011065,1.5295137231873008,-1.0526851317680184
2004-08-31,-0.06557030495947382,-0.5407220292468439,0.9497658840078306,0.0006548235441162675,-0.15054856838759847,-0.6378041798201417,-0.16528257432614935,-0.35227101687608414,-1.006321266047081
2004-09-30,0.09335759557258182,-0.9271487143863499,1.0035262170648789,-0.003962327690978825,-0.0010382659888799987,-0.42058736409539926,-0.37324977464332587,1.4463912071995069,-0.6817742060005445
2004-10-31,0.19719218156104787,-0.3647636679620655,0.8422452178937364,0.360460982792418,0.1484720364098385,-0.28974535269734514,-0.5581095082585921,0.37276845382683843,-0.12540781734933357
2004-11-30,0.7382449131958922,-0.9484609839048782,0.9497658840078306,0.6012908412072961,-0.15054856838759847,-0.21796805346151124,0.2737592930101074,-0.5115955061959183,0.4309585713018814
2004-12-31,0.6043766704282558,-0.9377848036215759,1.2723278823501143,0.4451184514592055,-0.0010382659888799987,-0.1486889596376853,1.0131982274711753,-1.1916012288904172,0.19913924269720715
2005-01-31,-0.6958206143637238,-1.0397657698159755,0.6809642187225939,0.16697287814883305,-0.1505485683875998,-0.15726840691433466,-0.35014230794141554,0.9550425719966935,-0.032680085907467155
2005-02-28,0.3058450469813004,-1.2081653952132674,1.2185675492930672,0.2833611378429318,0.14847203640983983,-0.2737368690059159,-0.3039273745376015,0.6148526903042842,-0.21813554879119998
2005-03-31,-0.5532147967426004,-0.7863290123490019,0.7347245517796422,0.369366695505813,-0.30005887078631827,-0.3713865236822913,-0.3270348412395085,0.5825302622049562,1.5436913486042991
2005-04-30,-0.5760468509176411,-0.5370194911573563,0.8960055509507846,0.4560078263406934,-0.0010382659888799987,-0.47132247564493096,-1.1126887091043904,-1.1132471042690706,-0.7281380717214777
2005-05-31,0.5494774715229932,-0.9377848036215759,1.1648072162360188,0.1806240228995371,-0.1505485683875998,-0.6821302953907273,-0.16528257432614935,0.4934698585211863,-0.9135935346052146
2005-06-30,-0.12040476233750742,-1.2175596783020985,0.2508815542662197,-0.002922879707564126,-0.15054856838759847,-0.5801153762791592,2.1223566291627756,0.7416671993610413,-0.6354103402796072
2005-07-31,0.6810435146334255,-1.3303418546086947,1.2185675492930648,0.2912641469042616,-0.0010382659888799987,-0.5195327719533901,0.13511449279865856,0.610612490737083,0.8482333627902844
2005-08-31,-0.37211230222158753,-1.0887930262230563,1.3260882154071614,0.6154444974179927,-0.15054856838759847,-0.5027797950797536,-1.6903753766521026,1.1006408334096718,0.3845947055809441
2005-09-30,0.039249326703545556,-1.2459309379257726,0.6809642187225963,1.2276565273971645,0.1484720364098385,-0.5094314380550662,-2.7995337783436995,-0.36357180573517717,-0.2644994145121332
2005-10-31,-0.5215283056463331,-0.5351702118599448,0.8960055509507823,1.0086217084460158,-0.0010382659888799987,-0.4926741878783081,-0.6043244416624094,-0.972531454530381,1.2191442885577584
2005-11-30,0.6639814727186039,-1.2128585299604435,1.2185675492930672,0.44301144167368267,-0.0010382659888799987,-0.5281465512001438,1.729529695230333,-0.42160996251315647,0.3845947055809441
2005-12-31,-0.1387037984575911,-1.2105111024406436,0.8960055509507846,0.44301144167368267,-0.15054856838759847,-0.5013571636136896,2.307216362778045,0.5502351844803743,-0.3108632802330705
2006-01-31,0.4508902906533739,-1.0111889446528555,0.7347245517796422,0.8233667810636851,-0.30005887078631827,-0.38437876197081844,-0.0497452408166076,0.9433238645583116,-0.21813554879119998
2006-02-28,-0.10694657698505916,-1.1478503788759846,1.111046883178973,0.6105906215686889,0.1484720364098385,-0.3316765611916215,-1.0202588422967591,-0.9605217287784329,0.7091417656274848
2006-03-31,0.1320844710858418,-1.3747526879848526,0.5734435526084999,0.48739020397688254,-0.15054856838759847,-0.3162086009490015,0.5279414267311012,0.674760171427172,0.7091417656274807
2006-04-30,0.15575034216860884,-1.3254498995254518,1.111046883178973,0.5969374205347759,-0.0010382659888799987,-0.2398996923343657,-0.3270348412395085,0.7111038397810234,1.2655081542786957
2006-05-31,-0.8265931854190526,-0.33532260822183824,0.8422452178937387,0.8001529059237121,-0.1505485683875998,-0.27666840600537057,-1.8983425769692792,-0.08100244976115346,0.570050168464681
2006-06-30,-0.11522467041901849,-0.9828975634134107,0.3046418873232656,0.9144718674379142,-0.0010382659888799987,-0.26467449453702097,1.3598102279998039,0.2883080772802118,0.01368377981347017
2006-07-31,-0.0025859236459925294,-0.6044157469845725,1.3798485484642071,0.8713864760464614,0.14847203640983983,-0.2378516933383975,-0.026637774114700558,0.0451421413502488,-0.07904395162840036
2006-08-31,0.3583459461898345,-1.1547445433325505,0.08960055509507725,0.7718014367956073,-0.0010382659888799987,-0.24762882836274508,-0.6043244416624094,-0.5649042657145683,-0.9599574003261478
2006-09-30,0.4310457514040764,-1.2317098974557874,0.035840222038031354,-0.2986874507376444,-0.30005887078631827,-0.27403363627628263,0.8052310271540021,-1.0698606614307395,-0.7281380717214777
2006-10-31,0.5835774198524069,-1.4478015597303866,0.035840222038031354,-0.6373887564731711,-0.15054856838759847,-0.2304760325527322,1.9143894288455992,-0.6671624170900943,0.0600476455344075
2006-11-30,0.25175864835643286,-1.4967035496752297,0.035840222038031354,-0.3229376209802476,0.1484720364098385,-0.17424467599560572,-0.3270348412395085,0.6134619416704932,-0.5890464745586781
2006-12-31,0.1660171501070506,-1.3327907705761637,-0.017920111019014535,-0.012455933119903222,-0.15054856838759847,-0.1293413176849475,-0.07285270751851464,-0.3483159021614523,-0.17177168307026677
2007-01-31,0.19819015476250781,-1.6268590141829489,0.08960055509507725,-0.26307369815331466,0.29798233880855696,-0.14992309830187436,1.2211654277883517,-0.4480313260939295,0.9409610942321549
2007-02-28,-0.6161387529571314,-0.516742122987488,0.08960055509507725,-0.07044922418686046,-0.15054856838759847,-0.1811415001775795,-1.2744409760177529,0.5241596155717568,-0.17177168307026677
2007-03-31,0.10714165550440971,-0.6637646692950814,0.035840222038031354,0.14087371065403112,-0.15054856838759847,-0.12368476578568628,-0.6505393750662235,0.5699336612127821,-0.7281380717214777
2007-04-30,0.840146325271318,-0.7462097343844584,-0.017920111019014535,0.026095718917532842,0.1484720364098385,-0.022623613484907885,-0.28081990783569444,-0.05442692842684579,0.6164140341856184
2007-05-31,0.6063679235031773,-0.9894012430084953,0.035840222038031354,0.09149436797015198,-0.15054856838759847,-0.002030680131049215,0.29686675971201765,-0.28249176741426507,0.2918669741390736
2007-06-30,-0.5232656407384031,-0.3717358346098861,0.035840222038031354,0.08192138051670098,0.29798233880855696,-0.02465544700901598,-0.6736468417681338,0.854667092202541,1.6364190800461655
2007-07-31,-0.851430964243603,0.6790469046366446,0.08960055509507725,-0.12768944694710505,0.14847203640983983,-0.06605572211526436,1.1980579610864448,0.9294020595634265,-0.44995487739587015
2007-08-31,0.17154410023121605,0.662136987511485,-1.2544077713310988,-0.3627793546727602,-0.1505485683875998,0.06359168460110268,-1.597945509844468,-0.5443969453898504,-1.5163237889773586
2007-09-30,0.677243061042418,-0.07855540314256255,-0.39424244241834056,0.1607957158044245,0.14847203640983983,0.03043746984608385,0.019577159289116804,0.8780638793336987,-0.6817742060005445
2007-10-31,0.2151869435894493,0.003638233663947048,-0.9318457729888187,0.5951831102715855,-0.0010382659888799987,-0.08218623311077142,-0.5581095082585921,1.2858828607219943,0.0600476455344075
2007-11-30,-1.1346614786579554,0.5996692779357439,-1.4156887705022365,1.021573006730039,-0.0010382659888799987,-0.11856072338787609,-1.0895812424024869,-0.594171664506321,-1.7481431175820288
2007-12-31,-0.31293766419615693,0.5534711348891379,-1.3081681043881446,0.8737037760017778,0.4474926412072768,-0.16356317481339205,-0.11906764092233199,0.7041425638708192,-0.21813554879120411
2008-01-31,-1.5428728834245726,0.9846838241217512,-1.5769697696733813,0.9776397120271724,-0.0010382659888799987,-0.18360614429395591,0.6896936936444603,-0.4534809325633231,-1.6554153861401584
2008-02-29,-0.9163809979579661,1.0212034196189574,-5.125151751438484,0.8927964196950094,-0.15054856838759847,0.02173170047024072,-1.73659031005592,0.9343519555375713,0.01368377981347017
2008-03-31,-0.2522066521098974,0.9201721572067652,-1.9532921010727096,0.7988281821989321,0.29798233880855696,0.10943019836962145,-0.28081990783569116,-0.05379342069385146,-1.0526851317680184
2008-04-30,0.9321094419123177,0.3295911412097854,-1.7382507688445212,0.759048862075808,-0.15054856838759847,0.007473769028045104,-1.5748380431425593,1.0127921208206527,0.8018694970693532
2008-05-31,0.12266276800358551,-0.10543275873933737,-1.5769697696733789,0.86229737122873,0.5970029436059966,0.0013646213620232522,-0.6274319083643181,1.0152418056630335,0.9409610942321529
2008-06-30,-2.147578949118843,0.7303616725621201,0.14336088815212553,1.336205631991464,0.29798233880855696,-0.046731206591484234,-0.7660767085757669,0.8401275776717341,1.0336888256740213
2008-07-31,-0.3410012970692003,0.6083252759697151,0.08960055509507725,1.6501936661324188,0.2979823388085583,-0.0051292894150069485,1.1287355609807186,-1.1376781705109487,-0.40359101167493694
2008-08-31,0.15652725462779998,0.3104532126831199,-0.017920111019014535,1.544237717451005,0.4474926412072768,-0.19415519521503496,0.43551155992346646,-0.6965583130878595,-0.5426826088377387
2008-09-30,-2.2672387492026016,2.139592460662167,-0.9856061060458622,1.3459089797852566,-0.0010382659888799987,-0.059608587727315226,1.7064222285284258,-1.3025776991238074,-0.9135935346052146
2008-10-31,-4.310561491584594,3.3263513204044552,-4.48002775475392,0.6624820534097612,0.5970029436059966,0.1853839859552422,-2.915071111853243,-3.6451306767408402,0.570050168464681
2008-11-30,-1.8745839398148725,3.0994825594719875,-3.0822590952706963,-0.8087182550802213,0.4474926412072768,0.2551955386010076,-0.5118945748547763,-1.9701723291823672,-1.2845044603726885
2008-12-31,0.05881509388119864,2.1831189847564945,-1.2006474382740506,-1.4361651044252532,0.746513246004715,0.663177542164398,1.1287355609807186,-2.003213452914279,-5.1327053152102255
2009-01-31,-2.140041510812933,2.5066362721475786,-0.01792011101901573,-1.4872478748556024,0.746513246004715,0.7960649826271866,0.273759293010109,-0.64635917168404,0.4773224370228126
2009-02-28,-2.7478410303778156,2.6004464421648863,0.4121625534373607,-1.4190041733517216,0.7465132460047164,0.6159369355399733,-1.1126887091043938,0.48871529320279133,1.6364190800461675
2009-03-31,1.7340656375962735,2.4620710533569308,-0.17920111019015683,-1.6733846203115923,0.5970029436059939,0.6019186028906123,0.2506518263082003,1.0506024010792763,-0.21813554879120206
2009-04-30,1.9107025003024465,1.9237662229117067,-0.12544077713310975,-1.7459877276220437,0.4474926412072781,0.4879304797893077,1.8219595620379676,0.09919070432972325,0.5236863027437478
2009-05-31,1.051146098126603,1.2644488616736955,0.19712122120917247,-1.9916986559970729,0.5970029436059966,0.6085776859630387,0.8514459605578194,2.511291084849846,1.6827829457671009
2009-06-30,-0.11275758251321237,1.0008534351787388,0.19712122120917247,-2.1110284527413903,0.1484720364098385,0.5804404235887076,0.5048339600291909,0.44444476145836526,2.0073300058136416
2009-07-31,1.498443395932291,0.95425117003006,-0.23296144324720378,-2.5189761653011673,-0.0010382659888799987,0.4522055192962652,-1.0895812424024836,-0.10637064648840558,-0.7281380717214777
2009-08-31,0.6284740037612787,0.9640687924346787,0.035840222038031354,-2.253421942147931,0.1484720364098385,0.40809363831054735,-0.0497452408166076,0.06221933743913364,0.15277537697627186
2009-09-30,0.6757019599352727,0.9201721572067652,-0.01792011101901573,-2.194212111755343,0.2979823388085596,0.21130137788051775,1.8219595620379676,0.0324727451341394,-0.8672296688842794
2009-10-31,-0.5680586001642598,1.4327018963171896,-0.12544077713310975,-1.548968046116837,0.29798233880855696,-0.010050557336470402,-0.6505393750662267,0.7926701179327529,-0.03268008590746304
2009-11-30,1.1428243824224213,0.7958259677227332,0.035840222038031354,-0.3531962651407686,-0.15054856838759847,-0.07914531867683168,-0.7198617751719478,-0.01402016412870586,0.06004764553440338
2009-12-31,0.2807173165800522,0.4483188236486108,0.035840222038031354,0.14977862572894812,-0.0010382659888799987,-0.5751321245117199,1.1980579610864415,0.22758991544199217,0.8945972285112197
2010-01-31,-0.9682319052814122,0.8085092020506754,-0.017920111019015656,0.041856250755498446,-0.15054856838759847,-0.8848081000832236,0.4586190266253768,-0.8260731759366,0.6627778999065495
2010-02-28,0.5179089473240635,0.1481556764635597,0.14336088815212547,-0.2208181263359409,-0.0010382659888799987,-0.8377256677483893,-0.16528257432615265,0.8004139514708226,-0.17177168307026677
2010-03-31,1.1734042692451805,-0.1438167282419505,0.19712122120917247,-0.14542518569952148,0.1484720364098385,-1.0198724535377492,0.019577159289116804,0.39038521063327847,0.19913924269720715
2010-04-30,0.21378216748424247,0.49624936460741736,0.25088155426621955,-0.18982202368362994,-0.0010382659888799987,-0.9533450331243364,-0.30392737453759816,0.2535523979106386,0.570050168464681
2010-05-31,-2.0492711481093004,1.5572814764245697,0.035840222038031354,-0.3034533627602951,-0.4495691731850381,-0.9658835221228455,0.34308169311583175,-1.4276280784362434,-1.9799624461867011
2010-06-30,-1.3683618883254518,1.7674355805034392,-0.07168044407606282,-0.7966165178771673,-0.30005887078631693,-0.9439663079249657,0.5741563601349186,0.16437704237785908,-1.006321266047081
2010-07-31,1.3853584291561971,0.6766373415454725,0.035840222038031354,-0.6740409914068028,-0.0010382659888799987,-0.9262696248712823,-1.8752351102673688,0.358020956863648,-0.8672296688842814
2010-08-31,-1.2152832682670323,0.9684211655404347,0.08960055509507846,-0.7806153730299461,0.1484720364098385,-0.8046311158885443,0.27375929301011065,-0.880422530254645,-1.423596057535488
2010-09-30,1.778696955417645,0.7006407665719837,0.035840222038031354,-0.7984328287176182,-0.0010382659888799987,-0.7244450113378322,-0.14217510762424232,0.9444160540163237,-0.21813554879120206
2010-10-31,0.7003916105467412,0.3849048240028687,0.035840222038031354,-0.7713795633802946,-0.15054856838759847,-0.6684022447311735,-0.09596017422042495,0.1397054706281577,-0.4963187431168054
2010-11-30,-0.1689749915698817,0.6814544196033282,0.035840222038031354,-0.8173138860898526,0.5970029436059966,-0.691783904555865,0.9207683606635406,0.26594584047137465,1.0336888256740213
2010-12-31,1.3117331665401157,-0.11816970543051569,-0.01792011101901573,-0.6197953788653111,-0.7485897779824751,-0.5949737941130018,0.6896936936444603,0.7326558117068814,2.470968663022984
2011-01-31,0.3886587012390587,0.15250992977397823,-0.01792011101901558,-0.47274444357575496,-0.3000588707863196,-0.442140411982536,-0.0497452408166076,-0.071493095499151,0.4773224370228126
2011-02-28,0.5933983959851615,-0.02400995817781704,-0.01792011101901573,-0.23560101855846569,-0.15054856838759847,-0.4112194842358495,0.7821235604520917,0.5683284429238622,0.8945972285112197
2011-03-31,-0.14085109832293194,-0.1197658966751773,-0.07168044407606267,0.04081070944337487,-0.0010382659888799987,-0.25769728112978346,-2.2911695109017183,0.7946003542162863,-0.7745019374424109
2011-04-30,0.5175068374895871,-0.6425627715455511,-0.17920111019015683,0.2968971354930992,0.1484720364098385,-0.18227778437348174,0.5510488934330082,0.5739767113082241,0.24550310841814035
2011-05-31,-0.42423400517953325,-0.5112370653903305,-0.01792011101901573,0.5103453534744017,-0.15054856838759847,-0.14448866920904468,1.0594131608749926,-0.9466244560722371,-1.3308683260936216
2011-06-30,-0.533413662282357,-0.32157319454157685,0.035840222038031354,0.5345823896067051,0.1484720364098385,-0.012534532713989207,-0.6274319083643164,-0.7227358353928075,-0.7745019374424109
2011-07-31,-0.607555278999146,0.8800748601082757,-0.07168044407606267,0.577951589226267,-0.15054856838759847,0.3528114053600177,-1.7828052434597341,0.004770541783753334,0.01368377981347017
2011-08-31,-1.437915251289413,1.517256751766917,0.19712122120917247,0.6758670479161427,-0.0010382659888799987,0.6785334575913926,-1.8059127101616443,-0.7202209119003335,-3.2317868206519247
2011-09-30,-1.7993334946212927,2.3853222675392662,-0.07168044407606274,0.7080883962147385,-0.0010382659888799987,0.6464536063283731,0.8745534272597265,-1.1213549036476673,-1.4699599232564233
2011-10-31,2.193844060118968,1.364515951438731,-0.017920111019015656,0.5457374068592405,-0.30005887078631693,0.5947326611532586,0.3199742264139247,1.5020507252408395,0.8018694970693512
2011-11-30,-0.23174310961304698,1.1525773374660588,0.08960055509507837,0.506129554375779,-0.3000588707863196,0.6655755101560014,0.6896936936444603,0.6526745654268715,-0.6354103402796093
2011-12-31,0.07474994376810971,0.6645589127076528,-0.017920111019015656,0.288416179097585,-0.15054856838759847,0.6891965563041602,1.4522400948074352,-0.1738875120047225,-0.1254078173493315
